#instance	size lb[cc] ip[cc] apx[cc] runtime(ip)[cc] runtime(apx)[cc]   lb[t] ip[t] apx[t] runtime(ip)[t] runtime(apx)[t]
gg_ip_size950_type2b_157.csv	950	6952.0	6952.0	6960.0	6.073	0.094	6956.0	6956.0	7062.0	31.985	0.115
gg_ip_size258_type2b_158.csv	258	2710.0	2710.0	2710.0	3.065	0.017	2710.0	2710.0	2714.0	7.468	0.021
gg_ip_size451_type2b_159.csv	451	5342.0	5342.0	5362.0	24.357	0.04	5344.0	5344.0	5466.0	59.866	0.053
gg_ip_size451_type2b_160.csv	451	5148.0	5148.0	5166.0	684.082	0.04	5150.0	5150.0	5168.0	900.896	0.046
gg_ip_size468_type2b_161.csv	468	4450.0	4450.0	4450.0	3.372	0.04	4452.0	4452.0	4554.0	5.981	0.05
gg_ip_size956_type2b_162.csv	956	7723.6	7726.0	7776.0	900.116	0.098	7715.0	8040.0	8180.0	900.519	0.129
gg_ip_size551_type2b_163.csv	551	5912.0	5950.0	5972.0	902.907	0.057	5912.0	6074.0	6074.0	903.5	0.066
gg_ip_size153_type2b_164.csv	153	1990.0	1990.0	1990.0	0.063	0.01	1990.0	1990.0	2190.0	0.139	0.012
gg_ip_size852_type2b_165.csv	852	6392.0	6392.0	6476.0	16.104	0.094	6394.0	6394.0	6680.0	77.258	0.125
gg_ip_size951_type2b_166.csv	951	7700.0	7700.0	7730.0	18.873	0.089	7702.0	7702.0	7838.0	268.538	0.13
gg_ip_size662_type2b_167.csv	662	5112.0	5112.0	5124.0	48.535	0.059	5114.0	5316.0	5526.0	900.514	0.09
gg_ip_size259_type2b_168.csv	259	2642.0	2642.0	2644.0	0.093	0.018	2642.0	2642.0	2744.0	0.199	0.022
gg_ip_size453_type2b_169.csv	453	4182.0	4182.0	4184.0	5.618	0.042	4184.0	4184.0	4288.0	77.311	0.056
gg_ip_size556_type2b_170.csv	556	4394.0	4394.0	4422.0	18.51	0.052	4394.0	4394.0	4624.0	73.087	0.073
gg_ip_size857_type2b_171.csv	857	6808.0	6808.0	6810.0	12.555	0.083	6816.0	6816.0	7016.0	42.116	0.113
gg_ip_size661_type2b_172.csv	661	5622.0	5622.0	5626.0	1.0	0.053	5624.0	5624.0	5732.0	3.498	0.072
gg_ip_size555_type2b_173.csv	555	6112.0	6112.0	6152.0	676.941	0.054	6112.0	6328.0	6352.0	900.183	0.066
gg_ip_size658_type2b_174.csv	658	5842.0	5842.0	5968.0	11.01	0.066	5850.0	5850.0	5970.0	24.871	0.075
gg_ip_size957_type2b_175.csv	957	9326.0	9326.0	9414.0	634.085	0.096	9326.0	9538.0	9828.0	900.859	0.171
gg_ip_size759_type2b_176.csv	759	6140.0	6140.0	6150.0	4.696	0.062	6140.0	6140.0	6254.0	15.393	0.08
gg_ip_size956_type2b_177.csv	956	8158.0	8158.0	8220.0	111.777	0.102	8251.06	8356.0	8726.0	900.119	0.154
gg_ip_size869_type2b_178.csv	869	7168.0	7168.0	7182.0	56.724	0.08	7172.0	7172.0	7390.0	218.576	0.126
gg_ip_size553_type2b_179.csv	553	5364.0	5364.0	5376.0	14.074	0.054	5364.0	5364.0	5378.0	79.797	0.062
gg_ip_size353_type2b_180.csv	353	4034.0	4034.0	4034.0	0.167	0.023	4038.0	4038.0	4236.0	1.667	0.032
gg_ip_size352_type2b_181.csv	352	3604.0	3604.0	3698.0	4.29	0.029	3700.0	3700.0	3800.0	112.637	0.035
gg_ip_size655_type2b_182.csv	655	7580.0	7580.0	7584.0	129.296	0.058	7580.0	7686.0	7694.0	900.309	0.093
